ItemID,Rating,Spot_pk,Timestamp,UserID,review
원각사,5,8591,2018.06.26.,no972q,작지만 느낌이 좋은 절이네요.
호불사,5,8618,2020.10.21.,ukvk1e,나의 등산로~ㅎ
호불사,5,8618,2018.04.16.,mkdeva,약수터도 있고 경치 좋음
화엄사,1,8622,2021.09.15.,m9qhm7,"시주 공양하며 돈사용은 개인의 선택인데... 입장료 3,500원 받는 이유가 멉니까? 다른곳은 안받는데...별 한개도 아까움"
화엄사,5,8622,2021.09.13.,1iuk1hd,
화엄사,5,8622,2021.09.13.,11988vm,
화엄사,4,8622,2021.08.22.,bp7ir5,사사자 석탑 좀 빨리 보수공사 해주세요 현기증나잖아요
화엄사,5,8622,2021.08.07.,g8k5fl,최고의 절입니다.
화엄사,5,8622,2021.06.30.,1jeq6mm,화엄사 명물 냥이   ♡
화엄사,5,8622,2021.06.26.,,
화엄사,5,8622,2021.05.24.,162kse9,편하게 쉬다 오는 곳
화엄사,4,8622,2021.04.26.,13v0ol5,역사가 오래된 유서깊은 절. 굿
화엄사,5,8622,2021.03.25.,vm64cu,"공간 자체가 주는 분위기가 너무 아름답고, 고즈넉하다. 순식간에 마음이 몽글몽글해지는, 시간의 흐름이 체감되지 않아 그 어느 때보다 나른하고 게으르게 보내고 싶은 곳."
화엄사,4,8622,2021.03.11.,aodcq5,3번째 방문 좋아요
화엄사,5,8622,2021.02.28.,11c9eiu,사진 맛집. 경치 맛집. 구례 오면 꼭 들러야 할 장소~
화엄사,5,8622,2021.02.20.,195dm5n,좋습니다 
화엄사,4,8622,2021.02.13.,ehmh98,"구례와 하동 여행중에 한 번쯤 들릴만한 곳. 입장료 3.5천원, 주차는 무료. 화엄사-연기암 가볍게 왕복 두 시간 코스로 보기에 좋았습니다."
화엄사,1,8622,2020.12.01.,ei95om,1점
화엄사,5,8622,2020.11.12.,o5ujb6,의상
화엄사,5,8622,2020.11.04.,l45b1c,절이 매우 큽니다!! 산책하기 좋아요~~~
화엄사,4,8622,2020.11.04.,vuhbih,구경 가봤던 다른 절들과는 달리 독특한 건물 배치가 좋았어요
화엄사,5,8622,2020.08.18.,h0dj3c,"언제봐도, 몇 번을 봐도 보제루 지나 첨 맞닥드리게 되는 저 석등과 각황전 VIEW는 정말 멋지다. 거의 유일하게 대웅전이나 탑에 눈길이 가지않는 사찰이다. "
화엄사,5,8622,2020.05.02.,tnv6kk,
화엄사,2,8622,2020.05.02.,mv12lr,왜 가는지 모르겠어요. 계단이 많아 협소하게 느껴지고 특별한게 없어요.
화엄사,5,8622,2020.04.30.,163n0f1,ㅎ
화엄사,5,8622,2020.03.26.,7kmtjf,입장3.5 주차0 국보4개 각황전200m 고즈넉하고 웅장하다 
화엄사,3,8622,2020.03.22.,ebvfbb,가을에 가세요 ㅋㅋ 지금은 볼게 없네욤...  대신 한산합니다 ㅎ
화엄사,3,8622,2020.02.16.,15gqd7r,유명세에 비해 별로.. 특히 화장실 관리 좀 했으면... 냄새 심하고 손 씻을 비누도 없고
화엄사,3,8622,2020.01.27.,l1sbp9,
화엄사,5,8622,2019.11.09.,k4e3bs,
화엄사,5,8622,2019.05.11.,ea55d7,
화엄사,4,8622,2019.03.31.,10cgb7r,"ℹ 절의 규모도 크고, 국보와 보물 등 문화재가 많아서 볼거리가 풍부하다.  ✌ 전라도를 대표하는 절 중 한 곳이다.  ( 사진 - 화엄사 전경 )"
화엄사,5,8622,2018.06.05.,fucpe2,"남도 절 중에서 고풍스런 사찰 분위기로는 화엄사, 꽃과 사찰이 잘 어울리는 곳은 선암사가 최고인듯."
화엄사,5,8622,2018.05.06.,10lt33b,굿
화엄사,5,8622,2018.03.28.,109evmd,
화엄사,3,8622,2017.12.25.,10k2j6v,남도여행 중 들렀던
화엄사,3,8622,2017.09.09.,101enmo,적멸보궁 부처님 사리
화엄사,4,8622,2017.08.06.,119em5n,
화엄사,4,8622,2016.11.28.,11j95hn,웅장한 사찰 홍매화
화엄사,3,8622,2016.03.13.,7l477d,
화엄사,5,8622,2016.03.11.,10l7t13,아침 물소리를 들으며 도착한 아름다운 화엄사 경내 조용하고 포근한 분위기가  좋다
약천사,5,8624,2021.09.12.,11vafns,국내 최고의 절
약천사,5,8624,2021.08.24.,mulpvi,규모가 크고 굉장히 이국적인 느낌의 절입니다! 찬찬히 거닐기 너무 좋았어요~
약천사,5,8624,2021.08.18.,mui3b4,너무 좋은곳입니다 제주스러움이 아닌 동남아 분위기 납니다
약천사,5,8624,2021.08.18.,913fv9,웅장하고 주변 경관이 멋져요
약천사,5,8624,2021.08.02.,1g4r054,부모님과 함께
약천사,5,8624,2021.07.25.,15se24r,최고!!!!!!!!!! 규모 미쳤음!!!! 불교신자가 아니더라도 사찰 구경하는거 좋아하는 분들은 꼭 와봐야함!!!!!
약천사,5,8624,2021.07.22.,7m7eg2,그나마 관광객이 적은 곳  생각보다 너무 예쁩니다..  절 주변 이동거리도 적어서! 한번 쯤 꼭 오셨으면 좋겠오요~!
약천사,5,8624,2021.06.26.,10trqnu,
약천사,1,8624,2021.06.18.,7l1rc2,불교신자로서 여긴 안타까움 그냥 관광객들을 위한 절 대웅전들어가자마자 공양미를 보시해야한다고 돈내라고함 부처님 가르침이 이런것인가요? 알아서 절하고 보시하는데 이렇게 돈내라고하는곳은 육지가도 없음 바다뷰는 사진이 엄청 잘나오는거임 재방문은 안할듯
약천사,3,8624,2021.05.31.,m6ff7k,바다를 바라보는 대웅전과 불교공예의 극치를 볼 수 있는 곳. 
약천사,3,8624,2021.04.14.,8sva2o,절이 크긴 하는데 딱 그것뿐임 보통 절에 가면 이것저것 볼거리가 있을거라 생각했는데 절 한개만 볼만하고  다른볼거리는 없음 불교용품점 가서 용품 봤는데 생각보다 가격이 관광지 치고는 가격이 적당했음 팔찌정도 하나 구입해도 부담 안되는 가격이라서 그건 좋았음
약천사,5,8624,2021.02.23.,1cth8vg,4층건물로 된 특이한 절. 공양관도 멋져요.
약천사,5,8624,2021.02.11.,1gcpgld,최고절입니다 아래글에 동의못합니다 기독교 든 불교 든 먹고 사는 방법을 다양하게 취하는 것은 맞는 것이죠 옳은 것입니다 틀린 것도 욕먹을 이유도 없습니다 저는 평소에 교회 다니는 사람 이지만 절에 대해서도 한옥기도원 으로 여기고 좋게 봅니다 종교는 모두 같다고 봅니다 또한 예수 제자 도마가 인도에 기독교를 뿌려 우리의 불교와 기독교 안에 유사점이 많은건 사...
약천사,2,8624,2021.02.03.,13k5hg6,법정스님의 말씀만을 생각하고 불교에 대해 알아보고자 방문한 절인데 너무나 상업적인 모습에 많이 실망했습니다. 신도들의 이름으로 가득히 꾸며진 등과 초에 여기저기 붙어있는 광고들의 모습이 기독교와 별반 다르지 않아보여 실망했습니다.  불교용품이라도 하나 구입하려고 생각했는데 구매한 돈이 건물 증축에 쓰이겠구나 생각이 들어 도저히 구매할 수 없었네요. 종교는 ...
약천사,5,8624,2021.01.30.,7n484m,
약천사,5,8624,2020.11.15.,11gvamk,goooood
약천사,5,8624,2020.11.11.,10gtl48,멋지네요.
약천사,5,8624,2020.11.04.,tqmp4s,
약천사,4,8624,2020.10.23.,fksf2d,"이곳에서 템플스테이 휴식형으로 1박 2일 참여했어요~ 바다가 보이는 탁트인 전망도 좋고, 올레길 8코스라서 가볍게 올레길따라 산책하기도 좋아요. 이곳에서 저녁, 새벽 예불 참석과 108염주 만들고, 108배를 했습니다. 많은 체험을 한 건 아니지만 지도해주신 스님께서 이곳에서 무언가를 얻어가려 하지 마시고, 내려놓고 가라는 말씀이 인상적이였어요. 정말 10..."
약천사,5,8624,2020.09.28.,koin5d,맘이  편해짐
약천사,5,8624,2020.09.12.,g6uvci,모든 문을 개방하여 시원한 법당에서  탁트인 바닷가를 바라보는 대적광전. 여법하게 올리는 새벽예불에 참석하였습니다. 맨손으로 이루어낸 창건주 혜인스님의 불사원력을 생각하며. 조금이라도 따라하기 절수행을 하며 인연자들의 건강과 소원성취를 기원합니다 
약천사,5,8624,2020.08.02.,kam8kt,말이안나옵니다 그림으로 대체하겠습니다.
약천사,4,8624,2020.06.16.,fs2gcq,좋아요
약천사,1,8624,2020.02.13.,7l05n4,"풍경을 떠나서 여기 보살들이 개념이 너무 없음. 절간 들어가자마자 시주하라고 독촉함. 일단 안하겠다고 하고 삼배하고 둘러보는데 또 다른 보살이 와서 여기 돌아보면 안된다고, 5만원짜리 작은 불상 하라고 또 영업함. 사찰이 무슨 시장통도 아니고 경박스럽게 뭐하는 건지, 왜 이런 식으로 운영을 하는지 모르겠음. 겉모습이 화려해서 완전 관광지가 되어버린 사찰 테..."
약천사,5,8624,2020.02.05.,bq5jtq,연돈 갔다가 들러보세요 개쩜
약천사,4,8624,2019.11.19.,rbj55f,
약천사,2,8624,2019.10.15.,13ffepg,조계종절인데.. 너무 압도하는 크기랑 그런게 중국정같았어요
약천사,5,8624,2019.08.22.,reu6qk,풍경 끝내줘용ㅎㅎ
약천사,3,8624,2019.07.26.,nk1ku9,바다보니는 풍경이 좋음
약천사,5,8624,2019.06.30.,10fd4c5,"웅장하고 이국적이기도 하고 독특한 느낌이에요. 중국 건물같기도 하고 인도같기도 하고, 야자수도 있고 바다도 보이고 멋있어요."
약천사,4,8624,2019.01.29.,e6uo83,
약천사,3,8624,2019.01.27.,rsgq9a,규모가 크고 멋진 풍경을 자랑하는 곳. 
약천사,4,8624,2018.10.08.,o32059,
약천사,5,8624,2018.07.16.,fi172h,초딩6학년때수학여행때약천사갔다와서사진을찍었다
약천사,5,8624,2018.05.31.,e6gimj,
약천사,3,8624,2018.05.31.,ncado6,"야자수가 어울어져 동남아 사원 분위기, 이국적인 풍경임"
약천사,3,8624,2018.05.10.,mvoa54,일반적인 사찰과는 느낌이 달라요 화려하고 멋을 많이 부린것같은 곳.. 귤꽃 냄새가 좀 진하게 나서 좋은공기 반감되네요 절을 등지고바다를 바라보는 풍경은 좋습니다
약천사,5,8624,2018.04.25.,ml1acg,풍경이 너무좋음~
약천사,3,8624,2018.04.01.,1051s1r,
법선사,5,8637,2020.07.11.,19r0bek,"다,~,"
봉정사,4,8640,2021.04.25.,ajjl31,고즈넉하니 좋아요
봉정사,5,8640,2021.02.18.,m6o2i5,
봉정사,5,8640,2021.01.02.,122n59m,안동 구석에  위치해 있어서 전란을 피하여 건물들이 보존된듯 건물들이 아담하고  배치가 조밀하고 고풍스러워서 한번쯤은 가볼만한 가치가 있다 
봉정사,5,8640,2020.11.29.,h61jsd,봉정사 걷기 좋고 가장 오래된 목조의 기운을 니낄 수 있습니다.
봉정사,5,8640,2020.11.12.,ajik5f,크지도않고 고즈넉한 산사의 풍경이 좋습니다...
봉정사,5,8640,2020.08.22.,qtmfg4,비오는날 만세루에 앉아서 산새를 굽어보니 신선의 세계에 온 듯하다!  공양주님들의 따뜻한 마음씨와 맛있는 음식 솜씨에 기회가 되면  다시 가 보고 싶은 사찰이다
봉정사,5,8640,2020.07.18.,9kmqc0,봉정사  입구(매표소 바로 위)에 명옥대.  봉정사가서 이곳을 지나치면 헛일 한 겁니다. 꼭 찾아보시길. 퇴계 선생의 강학터로써 계곡 사이 흐르는 물이 일품입니다.
봉정사,5,8640,2020.07.15.,m0k6gg,아름다운 장소   영화 나랏말싸미 촬영지 영산암이 있는 곳  
봉정사,4,8640,2019.07.27.,7lteq3,
봉정사,5,8640,2019.07.05.,nj37gi,
봉정사,5,8640,2019.05.28.,h0dj3c,"계단을 오르면서 접하게 되는 봉정사 본격 첫 건물 만세루, 일단 이 건물 자체 VIEW가 물건이다, 뒤쪽으로 대웅전 VIEW까지 품은 이곳 만세루는 운문사 만세루와 함께 최고의 만세루일 듯. 여기 앉아 멍때리는건 한시간이건 두시간이건 전혀 지루하지않다. 더구나 오늘처럼 선선한 바람까지 불어준다면 ♾. (풍고?는 격에도 맞지않는거 같고 운치와는 더더욱 거리가..."
봉정사,5,8640,2019.02.04.,7o4vju,편안한 절입니다.
봉정사,4,8640,2018.10.22.,97c5oo,
봉정사,4,8640,2018.07.24.,mv8t18,Good
능가사,4,8647,2020.06.07.,cf2hhn,
운람사,5,8654,2021.09.16.,1.35E+04,굿
석굴암,5,8665,2021.09.11.,113ha7k,
석굴암,5,8665,2021.09.08.,to03pa,석굴암에게 비싸다고 하는 사람은 그냥 보러오지 마시길. 역사와 재공현장 보존을 이해하며 숲길을 걸어보세요. 아쿠아리움 놀이공원은 안아까워하시지 마시고. 
석굴암,1,8665,2021.09.02.,10eef0f,입장료 아까움... 대가족이 가면 더 아까울 것임... 가보면 암...
석굴암,3,8665,2021.08.26.,19htuch,"교과서에서 본 사진은 완전 웅장해보였으나, 입장료도 비싸고 약간 실망함. 그래도 ""한 번"" 와볼만 함."
석굴암,1,8665,2021.08.22.,1c8g2d5,돈장사
석굴암,5,8665,2021.08.15.,10rtacq,호국 불교의 상징
석굴암,1,8665,2021.08.10.,vvgntg,에바에영;;;6000원내고 석굴암은 유리에 갇혀서 가까이도 못보고 사진도 못찍어여 ㅎㅎ 입장료 대체 왜 받는지 의문?ㅎ...속세에 찌든 곳 인듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
석굴암,1,8665,2021.08.09.,10uoa5v,"중이고 먹사고 종교인이라는 사람들이 왜 이리도 돈을 좋아하는지,,, 절에 있을것이 아니라 나가서 사업을 하시길,,, 등산하는 사람들한테 통행료를 받지를 않나 이런 훌륭한 문화유산을 가지고 6천원이라는 입장료를 받다니,,, 안타깝다..."
석굴암,2,8665,2021.08.08.,1f4pdig,"입장료 예전에 5000원이었는데 또 올랐네?! [어른 6000원, 중고딩 4000원, 초딩 3000원] [주차비 소형 2000원, 대형 4000원] 아무리 세계유산이고 통일신라시대를 대표하는 상당히 가치가 높은 암자이지만... 돈을 너무 긁는 것 같음. 주차비도 따로 계산. 불상 촬영은 라이트 작동 상관없이 절대 금지임. 경주에 처음 왔다면 ""한 번 정도""..."
석굴암,5,8665,2021.08.04.,11988vm,
석굴암,5,8665,2021.08.04.,1iuk1hd,
석굴암,1,8665,2021.08.03.,e5841s,"다른 평들에 아주 공감합니다. 입장료 6000원, 주차비 2000원. 너무 비싸요. 아름답고 멋진 곳은 맞지만 이건 너무하네요 정말ㅠㅠ 오직 석굴암 본존불 하나 보러 가는건데.."
석굴암,1,8665,2021.04.27.,1a05q8o,제발 가지말아 이건 뭐 스님들 돈 벌게 해주러 가는거지 힘들게 가서 본 의미가 없다 석굴암을 직접 가서 본다는 의미가 전혀 없는 느낌 이건 문화재가 아니라 돈 벌이 수단으로 변질된듯
석굴암,2,8665,2021.03.25.,18dhqml,입장료가 ㅇㅔ바입니다...  볼 게 너무 없네요
석굴암,5,8665,2021.03.07.,1gq7laq,불교의  상징으로  됨
석굴암,3,8665,2021.03.02.,1h0d69k,
석굴암,1,8665,2021.02.28.,mggbtd,6천원   가격대비 볼게업ㄱ음
석굴암,3,8665,2021.02.16.,gil288,
석굴암,3,8665,2021.02.14.,vgej2d,
석굴암,2,8665,2021.01.19.,cv14b8,멋지고 아름답지만 세번은 절대 못가겟다.
석굴암,4,8665,2020.12.14.,1ci1248,
석굴암,2,8665,2020.11.15.,an9pnd,혼잡도 요금 대비 효익 나쁨. 랜선 여행하는 편이 더 나음
석굴암,1,8665,2020.11.01.,1a2he8p,석굴암이랑 같이 볼려면 12000원 여러모로 좀 과하단 생각이 듬. 더군다나 석굴암은 사진 못찍는거 생각하면..... 전날 저녁 국립박물관 첨성대 동궁월지 월정교 총합 3000원에 야경 알차게 즐기고 나니까 더 비싸고 창렬하게 체감됨. 
석굴암,5,8665,2020.10.25.,o6iegm,
석굴암,5,8665,2020.10.17.,bfftd5,그 시대에 어떻게 만들었을까?
석굴암,5,8665,2020.09.22.,jss465,"말이 필요 없죠.. 교통편이 안 좋아서 대중교통 이용해서 가려니까 고생은 좀 했지만, 비오는 날 우산 쓰고 가니 운치 있고 너무 좋았습니다."
석굴암,5,8665,2020.08.18.,h0dj3c,석굴암은 분명 최고의 문화유적임에도 실제 보면 유리 바깥 먼치에서 바라봐야하기에 시시한 생각이 들 수 밖에 없다. 관람 관련해서 뭔가 중지를 모아보면 좋겠다는 아쉬움이 항상 든다.   개인적으로 그 아쉬움을 달래는 방법이 몇 개 있다면  첫째는 국립경주박물관 신라미술관 1층의 석굴암 입체 탁본을 보는 것이다. 본존불을 둘러싸고 있는 관음보살/제석/범천 등 ...
석굴암,5,8665,2020.05.30.,dceil6,
석굴암,5,8665,2020.05.28.,aodcq5,꼭 가보세요. 주차장에서 석굴암까지 거의 평지수준 ~~~~
석굴암,5,8665,2020.05.13.,9u89mq,
석굴암,3,8665,2020.02.16.,m537v6,
석굴암,5,8665,2020.02.07.,brahhn,
석굴암,3,8665,2020.01.10.,n0l3sb,불국사부터 걸어 올라가면 1시간~1시간 30준 정도 소요. 석굴암 매표서부터는 20분 소요. 올라가는 내내 길은 잘 닦여있으나 경사가 있어 땀 깨나 난다. 석굴암 앞에서는 불국사와 별개로 입장권 구매 필요. 석굴암 안의 은은한 부처의 웃음이 따뜻한 느낌. 석굴암도 멋지지만 그 위에서 내려보는 도시 전경도 볼만하다. 미리 예약하면 안에 들어가서 기도 올릴 수...
석굴암,5,8665,2019.12.30.,u6rtbh,
석굴암,5,8665,2019.12.27.,11d3hn4,월요일 평일에 방문해서 너무 다행이었다. 사람이 없어 들락날락하면서 볼 수 있을정도 였다. 
석굴암,5,8665,2019.12.26.,14tnpsb,
석굴암,5,8665,2019.11.18.,1042bsg,
석굴암,1,8665,2019.10.09.,12h2ruf,
석굴암,4,8665,2019.10.05.,ldoo54,불국사 입구부터 불국사 가는 차량과 뒤석여서 엄청 혼잡함. 올라가서도 주차할곳이 없어서 더 혼잡함. 주차하고 표사서 15분 걸어간뒤. 한시간 줄서서 겨우 구경 함. 야생 다람쥐들이 먹을거 받아먹으러 종종 출현함.
석굴암,5,8665,2019.08.27.,lipc1l,실제로 보니 웅장함 느껴짐 가는길에 다람쥐있음
석굴암,5,8665,2019.08.12.,ff704n,
석굴암,1,8665,2019.08.03.,107iehg,굽이굽이 자동차로 고객길을 달려와서 입구에서 한참을 걸어가서 본 석굴암은 유리창으로 막아놓고 지나가면서 볼수밖에없음.  차라리 큰 사진 보고 말지.  그외에 절은 그냥 절.  다른 특별한거 하나없고 뭐가 이쁜것도 없다 그냥 조상덕에 입장료 5000원 주차비 2000원 받아먹고 있음.  조상이 만들어놓은거 좀 더 발전시킬 생각은 전혀없는듯.  내가 외국인이라...
석굴암,4,8665,2019.07.27.,t5og2u,
석굴암,5,8665,2019.05.18.,d9bsa3,좋아요 실물로보니 석굴암 걸작품이에요 
석굴암,1,8665,2019.02.06.,7kh7u5,너무 볼 게 없는데 차로 오르는 길과 내려서 걷는 길이 꼬불길이고 입장료는 인당 5천원. 불국사만 가는 게 나음. 시간과 돈이 아까움.
석굴암,2,8665,2019.02.04.,ude2i6,"석굴암만큼 신라 시대의 불교예술을 대표하는 작품이 없다고 생각합니다. 볼 가치는 충분하고요. 하지만, 석굴암까지 가는 길 상태는 우천시 엉망이 되버리고, 입장료는 이해할 수 없을 정도로 비싸게 책정되어 있습니다."
석굴암,5,8665,2019.01.25.,f1qm28,감사합니다
석굴암,5,8665,2018.10.24.,bfs5op,직접 가서 보면 달라요
석굴암,5,8665,2018.07.15.,lmnm4s,가고 싶어요
석굴암,3,8665,2018.07.13.,e9e5k4,
흥덕사,5,8679,2019.11.07.,1404bkv,
흥덕사,5,8679,2019.08.30.,120kn03,"사주, 명리에 통달한 주지 스님, 어려움이 있으면 기도로써 잘 끌러주십니다."
태현사,5,8681,2021.05.16.,ma79f8,조용하고 잔잔해서 강아지 산책할 때마다 종종 들립니다
태현사,5,8681,2020.04.05.,v7ct7p,
대원사회복지회,5,8682,2021.03.03.,1eobrni,
연미향마을,2,8688,2017.03.06.,109fjnc,당일치기
백련사,5,8691,2019.04.28.,atpf7p,
약천사,5,8705,2021.09.12.,11vafns,국내 최고의 절
약천사,5,8705,2021.08.24.,mulpvi,규모가 크고 굉장히 이국적인 느낌의 절입니다! 찬찬히 거닐기 너무 좋았어요~
약천사,5,8705,2021.08.18.,mui3b4,너무 좋은곳입니다 제주스러움이 아닌 동남아 분위기 납니다
약천사,5,8705,2021.08.18.,913fv9,웅장하고 주변 경관이 멋져요
약천사,5,8705,2021.08.02.,1g4r054,부모님과 함께
약천사,5,8705,2021.07.25.,15se24r,최고!!!!!!!!!! 규모 미쳤음!!!! 불교신자가 아니더라도 사찰 구경하는거 좋아하는 분들은 꼭 와봐야함!!!!!
약천사,5,8705,2021.07.22.,7m7eg2,그나마 관광객이 적은 곳  생각보다 너무 예쁩니다..  절 주변 이동거리도 적어서! 한번 쯤 꼭 오셨으면 좋겠오요~!
약천사,5,8705,2021.06.26.,10trqnu,
약천사,1,8705,2021.06.18.,7l1rc2,불교신자로서 여긴 안타까움 그냥 관광객들을 위한 절 대웅전들어가자마자 공양미를 보시해야한다고 돈내라고함 부처님 가르침이 이런것인가요? 알아서 절하고 보시하는데 이렇게 돈내라고하는곳은 육지가도 없음 바다뷰는 사진이 엄청 잘나오는거임 재방문은 안할듯
약천사,3,8705,2021.05.31.,m6ff7k,바다를 바라보는 대웅전과 불교공예의 극치를 볼 수 있는 곳. 
약천사,3,8705,2021.04.14.,8sva2o,절이 크긴 하는데 딱 그것뿐임 보통 절에 가면 이것저것 볼거리가 있을거라 생각했는데 절 한개만 볼만하고  다른볼거리는 없음 불교용품점 가서 용품 봤는데 생각보다 가격이 관광지 치고는 가격이 적당했음 팔찌정도 하나 구입해도 부담 안되는 가격이라서 그건 좋았음
약천사,5,8705,2021.02.23.,1cth8vg,4층건물로 된 특이한 절. 공양관도 멋져요.
약천사,5,8705,2021.02.11.,1gcpgld,최고절입니다 아래글에 동의못합니다 기독교 든 불교 든 먹고 사는 방법을 다양하게 취하는 것은 맞는 것이죠 옳은 것입니다 틀린 것도 욕먹을 이유도 없습니다 저는 평소에 교회 다니는 사람 이지만 절에 대해서도 한옥기도원 으로 여기고 좋게 봅니다 종교는 모두 같다고 봅니다 또한 예수 제자 도마가 인도에 기독교를 뿌려 우리의 불교와 기독교 안에 유사점이 많은건 사...
약천사,2,8705,2021.02.03.,13k5hg6,법정스님의 말씀만을 생각하고 불교에 대해 알아보고자 방문한 절인데 너무나 상업적인 모습에 많이 실망했습니다. 신도들의 이름으로 가득히 꾸며진 등과 초에 여기저기 붙어있는 광고들의 모습이 기독교와 별반 다르지 않아보여 실망했습니다.  불교용품이라도 하나 구입하려고 생각했는데 구매한 돈이 건물 증축에 쓰이겠구나 생각이 들어 도저히 구매할 수 없었네요. 종교는 ...
약천사,5,8705,2021.01.30.,7n484m,
약천사,5,8705,2020.11.15.,11gvamk,goooood
약천사,5,8705,2020.11.11.,10gtl48,멋지네요.
약천사,5,8705,2020.11.04.,tqmp4s,
약천사,4,8705,2020.10.23.,fksf2d,"이곳에서 템플스테이 휴식형으로 1박 2일 참여했어요~ 바다가 보이는 탁트인 전망도 좋고, 올레길 8코스라서 가볍게 올레길따라 산책하기도 좋아요. 이곳에서 저녁, 새벽 예불 참석과 108염주 만들고, 108배를 했습니다. 많은 체험을 한 건 아니지만 지도해주신 스님께서 이곳에서 무언가를 얻어가려 하지 마시고, 내려놓고 가라는 말씀이 인상적이였어요. 정말 10..."
약천사,5,8705,2020.09.28.,koin5d,맘이  편해짐
약천사,5,8705,2020.09.12.,g6uvci,모든 문을 개방하여 시원한 법당에서  탁트인 바닷가를 바라보는 대적광전. 여법하게 올리는 새벽예불에 참석하였습니다. 맨손으로 이루어낸 창건주 혜인스님의 불사원력을 생각하며. 조금이라도 따라하기 절수행을 하며 인연자들의 건강과 소원성취를 기원합니다 
약천사,5,8705,2020.08.02.,kam8kt,말이안나옵니다 그림으로 대체하겠습니다.
약천사,4,8705,2020.06.16.,fs2gcq,좋아요
약천사,1,8705,2020.02.13.,7l05n4,"풍경을 떠나서 여기 보살들이 개념이 너무 없음. 절간 들어가자마자 시주하라고 독촉함. 일단 안하겠다고 하고 삼배하고 둘러보는데 또 다른 보살이 와서 여기 돌아보면 안된다고, 5만원짜리 작은 불상 하라고 또 영업함. 사찰이 무슨 시장통도 아니고 경박스럽게 뭐하는 건지, 왜 이런 식으로 운영을 하는지 모르겠음. 겉모습이 화려해서 완전 관광지가 되어버린 사찰 테..."
약천사,5,8705,2020.02.05.,bq5jtq,연돈 갔다가 들러보세요 개쩜
약천사,4,8705,2019.11.19.,rbj55f,
약천사,2,8705,2019.10.15.,13ffepg,조계종절인데.. 너무 압도하는 크기랑 그런게 중국정같았어요
약천사,5,8705,2019.08.22.,reu6qk,풍경 끝내줘용ㅎㅎ
약천사,3,8705,2019.07.26.,nk1ku9,바다보니는 풍경이 좋음
약천사,5,8705,2019.06.30.,10fd4c5,"웅장하고 이국적이기도 하고 독특한 느낌이에요. 중국 건물같기도 하고 인도같기도 하고, 야자수도 있고 바다도 보이고 멋있어요."
약천사,4,8705,2019.01.29.,e6uo83,
약천사,3,8705,2019.01.27.,rsgq9a,규모가 크고 멋진 풍경을 자랑하는 곳. 
약천사,4,8705,2018.10.08.,o32059,
약천사,5,8705,2018.07.16.,fi172h,초딩6학년때수학여행때약천사갔다와서사진을찍었다
약천사,5,8705,2018.05.31.,e6gimj,
약천사,3,8705,2018.05.31.,ncado6,"야자수가 어울어져 동남아 사원 분위기, 이국적인 풍경임"
약천사,3,8705,2018.05.10.,mvoa54,일반적인 사찰과는 느낌이 달라요 화려하고 멋을 많이 부린것같은 곳.. 귤꽃 냄새가 좀 진하게 나서 좋은공기 반감되네요 절을 등지고바다를 바라보는 풍경은 좋습니다
약천사,5,8705,2018.04.25.,ml1acg,풍경이 너무좋음~
약천사,3,8705,2018.04.01.,1051s1r,
해동사,5,8715,2021.08.09.,19hhstq,
해동사,5,8715,2021.04.19.,1324rl9,
해동사,5,8715,2021.03.01.,14495di,안중근 의사를 모시는 사당입니다.. 나라에서는 최소한..주차장 .현판..도로라도 정비해주세요.
해동사,5,8715,2021.02.24.,92lg1m,
해동사,5,8715,2020.10.21.,fr95o6,
해동사,5,8715,2020.07.29.,urm99l,안중근 의사(장군)님 사당
해동사,5,8715,2020.01.01.,te6jh4,
해동사,4,8715,2019.10.28.,kf4ivj,
용연사,5,8723,2021.05.06.,1j85cf4,너무조용하고 나무냄새가 너무 조아요
용연사,5,8723,2021.02.26.,1guiou0,석가모니부처님  진신사리 적멸보궁의 신비한 영광이며  푸근한  의지가되는 돌아가신 부모님 뵙고 온느낌이어서요^^
갈월사,1,8729,2020.08.07.,h7ugqh,스님두분 나란히 벤츠타고 다니심 역시 차는 벤츠라는걸 실감하게 됨^오^
법주사,1,8731,2021.09.14.,1n5uko4,스님들이  도박이라니  ㅉㅉㅉ
법주사,4,8731,2021.08.09.,ajik5f,"크지만 고즈넉하고 주변 풍광이 좋고 매표소지나 일주문지나 법주사까지 가는길도 평지고 숲길이 아주좋다...단지 5,000원 주차료에 인당 5,000원의 입장료가 좀 거북하다..."
법주사,5,8731,2021.08.04.,11988vm,
법주사,5,8731,2021.08.04.,1iuk1hd,
법주사,2,8731,2021.07.07.,11n9fkd,사찰의 국립공원토지는 국가소유로 환원해야한다
법주사,5,8731,2021.06.19.,1jpf628,
법주사,1,8731,2021.06.02.,7kmleg,ㅉㅉㅉ 승려들이 도박이라니... 나무아미타불 관세음보살~
법주사,5,8731,2021.05.23.,1g4r054,좋아요
법주사,4,8731,2021.05.22.,ms1quk,입장료 결제할때 비싸다고 생각했는데 쓰레기없이 깨끗하게 관리해서 좋았음. 대신 주차장요금 5천원은 좀..
법주사,5,8731,2021.05.12.,1jgk6cu,
법주사,5,8731,2021.05.04.,upkik1,
