ItemID,Rating,Spot_pk,Timestamp,UserID,review
하효쇠소깍해변,5,2732,2020.07.18.,9llldh,사박사박 거리는 현무암 섞인 모래 참 신기하고 예뻤네요~
하효쇠소깍해변,5,2732,2020.04.14.,fq624u,검은모래와 하얀바다가 만나는곳..
하효쇠소깍해변,5,2732,2020.01.11.,131nvtn,쿠앤크 프라푸치노 같은 검고 붉은 해변. 적막한듯 해도 고요하고 정돈된 시간을 보내기 좋은 곳.개인적으로 서귀포 여행에서 가장 사랑스러웠던 곳. 바로 옆에 쇠소깍이 있기에 두곳 모두 방문하시길!
하효쇠소깍해변,3,2732,2018.08.13.,f6jiib,크게 볼건 없네요. 검은모래사장이 특징
하효쇠소깍해변,4,2732,2018.06.15.,n0pb1p,
하효쇠소깍해변,2,2732,2017.10.06.,7kdkja,주차난이 심해서 그냥 패스함....
장흥사,5,2735,2021.03.30.,1i19pgg,"My Buddhist Temple when I lived in Okpo-Geoje, ❤"
지수사,5,2738,2021.08.09.,1ljsdgp,왜애애애애애애앵 빼애애애애애8애애애애앵 우웨애애애애애8애애애애애애애앵
지수사,1,2738,2021.07.20.,10luu46,"초밥이 잘 부스러지니 젓가락으로 집지 말고 떠서 먹어야하는게 한다. 라고 자부심있게 말씀하시는데 젓가락으로 조심히 떠도 밥이 스르르 떨어져요. 결국 잔해들을 주워먹어야함. 아니 이정도면 이게 이 가게의 시그니처가 아니라 개선해야할 사항 아닌가요? 뭐 이런 자부심이 있으신지 모르겠네요. 또, 밥이 너무 달아요. 회가 단게 아니라 밥이 답니다. 담백한 초밥 좋..."
지수사,5,2738,2021.07.15.,114f01o,
지수사,5,2738,2021.04.21.,13usibs,안산 스시집중에 최고..... 입에서 녹아요 그리고 너무 친절하셨어용 
지수사,3,2738,2021.02.24.,1153dhb,맛은 좋은데 아줌마가 잔소리가 많으시네요 처음 들어갈 때부터 나갈때까지ㅠ 밥맛 떨어져요;;
지수사,4,2738,2021.02.21.,a9k4aj,
지수사,4,2738,2021.02.08.,dmbn86, 여기로 이전했습니다(19.07.24) -----21년- 샤리가 달다
지수사,4,2738,2020.12.29.,129pi8n,괜찮던데 계란초밥 보들보들해서 꼭 하나씩 먹게됨 ㅋㅋ
지수사,5,2738,2020.12.08.,e50bck,인생초밥집 서울에서도 매번 찾아감..
지수사,4,2738,2020.11.14.,skvro1,종종 비린게 있었지만 전체적으로 괜찮은 맛이었다
지수사,5,2738,2020.09.02.,lb7amm,
지수사,3,2738,2020.08.31.,rblthn,"기대 많이 하고 갔는데 밥이... 물기가 많은건지 알알이 아주 다 흩어져서 ㅋㅋㅋㅋ 밥알들만 따로 저 판 위를 굴러다녔습니다   우동은 다른 집이랑 다르게 그... 가쓰오브시? 그 맛만 났던거 같고 저는 취향이 아니라 안먹었는데 친구는 맹맹한 맛이 입에 맞았다고 했습니다  네타,,, 상태는 잘 모르겠고 연어... 맛도 평범했는데 샤리에 실망을 좀 했던거 같..."
지수사,3,2738,2020.07.26.,10irplb,
지수사,4,2738,2020.06.24.,qq2kk6,안산에서 초밥 먹을 땐 항상 지수사만 가요 다만 아쉬운 건 건물 옮기면서 살짝 맛이 달라진 느낌...? 기분탓인가요? 간장새우도 예전엔 쫄깃쫄깃 탱탱한 느낌이었는데 다소 흐물해진 느낌이 있어요 그래도 초밥자체는 맛있는 곳입니다 은행골 초밥처럼 밥에 간이 잘되어있어요 사람에 따라 좀 질다고 느낄 수는 있는데 간이 잘되어있는 초밥 좋아하시는 분들은 웬만하면 좋...
지수사,2,2738,2020.04.03.,e6kvc2,코로나땜에 장사안되서그러나? 좀 변했어요 비려짐... 전체적으로 과숙성된 느낌이에요 안산에서 제일좋아하던 스시집이었는데 아쉽
지수사,1,2738,2020.02.23.,udj7u6,food really sucks .. and cost is really high for food quality and also i dont get why this restaurant is popular in ansan city. rice and fish and everything is shit... do not visit this shitty house a...
지수사,5,2738,2020.02.17.,rc2o1n,
지수사,5,2738,2020.01.15.,15gvlqu,인생초밥입니다. 다른 초밥이랑 다르게 초데리를 날리고 주는게 아니라 비비고 바로 주셔서 질다고 느낄수도있는데 전 그게 부드럽고 맛도 많이 나서 좋더라구요. 항상 횟감도 신선하고 사장님도 보기와 다르게 엄청 친절하고 장난끼 많으세요 ㅋㅋㅋ
지수사,1,2738,2019.12.06.,1324e6b,나만 이상한가 보다 밥 다 부서지고 맛이 뛰어나다고 느끼지 못하는데 점수가 높은거 보면 이런걸 좋아하는 사람이 많읏구나..하고 느낀다 난 다시는가고싶지 않다 내가 먹어본 모는 초밥중에 최악 차라리 뷔페 초밥을 먹겠다
지수사,1,2738,2019.12.04.,c39obv,"와 진짜.. 초밥에 밥이 질어서 제대로 못쥔건지 원래 그런건지 밥이 젓가락으로 집으면 다 부서지고.. 지, 수 셋트 하나씩 시켰는데 연어2개, 광어 2개, 장어 1개 빼먹고 안주고는 다 나왔다고 하길래 따질라다가 어짜피 또 안올거라 참고 걍 나왔네요. 쥔장 얼굴좀 펴고 일해요. 손님 불편하게 우거지상하고 일하지 말고!"
지수사,4,2738,2019.06.02.,atm1jm,달달한 샤리가 독특함
지수사,5,2738,2019.05.06.,fmk1sp,숙성회 맛이 정말 좋습니다...ㅜ 활어만 쓰는 스시집 가면 밥과 회가 따로 노는 느낌이 들어서 좋아하지 않는데 여긴 언제 가도 부드럽게 녹는 회 맛을 즐길 수 있어요
지수사,5,2738,2019.05.02.,vsj5gk,장인의 손길
지수사,4,2738,2019.04.20.,sj34uh,
지수사,5,2738,2018.11.26.,l2f699,
지수사,3,2738,2018.11.10.,dmsunk,3.8점 가성비좋은 초밥집
지수사,5,2738,2018.08.11.,n60vng,모든게 다 좋았다!!!
지수사,5,2738,2018.07.28.,bvt84s,안산 스시야 중 단언컨대 넘버원
쌍봉사,5,2740,2021.09.11.,113ha7k,
쌍봉사,5,2740,2020.03.17.,b5gkp6,
쌍봉사,4,2740,2019.04.13.,h0dj3c,"연곡사 동승탑, 고달사지 승탑과 더불어 국보의 격을 보여주는 승탑. 그걸 보기위해 일부러라도 가볼만한 사찰."
안국선원,1,2741,2021.03.06.,7stupc,
안국선원,5,2741,2021.01.11.,kh4qru,
안국선원,5,2741,2018.10.12.,rrf1er,맑고 밝은 부처님의 시원한 공부 걸림없는 삶을 사는 힘을 배웁니다.  _()_
마이랜드,3,2742,2021.06.06.,11gvamk,한국식 놀이공원의 진수
마이랜드,1,2742,2020.11.15.,11p7l3f,"1층에 돈넣고 게임하는것들 관리안됨.하지마세요.  심지어 인형뽑기도 집게가 힘이 너무 없네요. 인형 들고가는사람도 없고, 하려고 하는사람 1도 없음. 적당히 해야지. 다  뜨내기 손님이라고 이런식으로 장사하면 안되죠?  여기 롯데리아 할인안됨.차라리 오기전에 이마트1층에 KFC에서 ok캐쉬백 할인받아 2만짜리 만원 반값에 맛있게 먹고오셈.  화장실도 여기서..."
마이랜드,4,2742,2020.07.13.,tl2slb,
마이랜드,5,2742,2019.06.24.,btm5qv,팡팡 아래서 구경하면 시간가는줄 모릅니다.  여름에 바람쐬러가기 좋습니다.
마이랜드,4,2742,2019.03.13.,fuad89,디스코팡팡 타는거 재미있습니다. DJ들이 말솜씨가 좋아요 하지만 말장난하고 놀리는걸 혐오하시는 분이라면 추천하진 않습니다.  19년 3월에 갔는데 바이킹 태우는 직원분 성깔 한따까리 합니다 바이킹은 타지마세요 그 옆에 허리케인 타세요 더 재밌습니다.
상수리숲농장,5,2744,2020.12.14.,1cl2hip,
팜카밀레허브농원,5,2750,2021.07.18.,t86tht,진짜 후기보고 안갈뻔 했는데 세상 존예…. 정말 후회 안할만큼 아름다웠습니다…완전 여름에 가시면 죽으실듯하니 날씨 풀리면 가셔요
팜카밀레허브농원,1,2750,2021.07.18.,12u9506,가지마세요 제발 관리가 안되어있어요..제발 가지마요... 빵집이나 가세요..
팜카밀레허브농원,1,2750,2021.05.06.,129e8g0,진짜 아래 사람들 말처럼 관리가 안되고 꽃이 하나도 없네요 뭘 보고왓는지... 족욕까지 인당 16000원 내고 들어갓다왓는데 기억남는게 하나도없어서 헛웃음만 나오네요^^
팜카밀레허브농원,1,2750,2021.04.09.,7s2b4m,"입장료 성인2명..16,000원 치킨 한마리 사먹을걸 ㅠㅠ 사장님이 관리포기하신 것 같은 상황이네요 ㅠㅠ"
팜카밀레허브농원,2,2750,2020.11.16.,b0mpal,진짜 관리가 너무 안되어있어서.. 입장료가 너무 아까운곳 ㅠㅠ... 허브농장 많이 다녀봤는데 어쩜 이러나 싶음...
팜카밀레허브농원,5,2750,2020.11.11.,1d49led,"여기 동화 같아요! 정말 좋았어요! 일단 식물, 꽃 나무 다양하게도 많고 드라마 촬영지도 유명해요!  공원이 넓어서 다름 사람 거의 멋만나고 여유럽게 구경했어요! 다음에 여름에더 꼭 가봐야겠어요! #추천웰니스관광지 #wellnesskorea #wellnesstourismsupporters #한국관광공사 #팜카밀레 "
팜카밀레허브농원,5,2750,2020.11.09.,19kq4am,Really loved the gardens and my daughter had great fun feeding the animals. I’d definitely go back to this beautiful park with very friendly staff.
팜카밀레허브농원,3,2750,2020.10.06.,17h0uoq,차 까지 만 천원 냈는데요... 베어트리파크만큼 기대하고 왔는데 그냥 산책하기 좋은거같아요 관리가 필요해보입니다 저는 한 사천원정도가 적당한듯 싶어요
팜카밀레허브농원,5,2750,2020.08.16.,n0dcti,밑댓 입장료 2천원이면 딱맞다는 말보고 깜짝놀람 ㅋㅋㅋㅋ 난 진짜 만족했음. 정원도 이쁘고 사진찍기도 좋음. 벌써 2번다녀옴
팜카밀레허브농원,5,2750,2020.07.30.,qqa09p,07.30 별 기대안하고 왔는데 아기자기하고 사진찍을곳도 많아서 엄청 만족하고 가요 참고로 네이버페이로 더 저렴히 살 수 있는데 당일사용은 불가로 전 날 구매해놓아야함! 족욕+카페도(1.0) 생각않다가 카페들어와서 하게되었는데 아이스허브차도 맛있고 가족들과 잘 쉬다가요 기념품도 정말 잘 되어있음!!
팜카밀레허브농원,5,2750,2020.06.18.,100ta2o,낮은 별점 보고 안왔으면 후회할만했던 곳. 입장권  가격  8천원이 아깝다는분들은 비싼 커피는 잘만 사서 마시겠지...
팜카밀레허브농원,3,2750,2020.01.11.,7kp8cg,그냥 한 바퀴 쓱 돌고나면 끝나는 정원. 별로 볼 거 없음. 그나마 11~2월은 비수기라 쳐서 입장료 6천원. 근데 동물 먹이라고 파는 거 당근 조금 들어있는 게 2천원이란다ㅎㅎ 또 갈일은 없을듯.
팜카밀레허브농원,5,2750,2018.10.02.,109evmd,너무 멋진곳~깜짝놀람~♥
팜카밀레허브농원,4,2750,2018.09.28.,7khdhp,
팜카밀레허브농원,1,2750,2018.08.17.,lupd1i,너무덥고 힘들고 여름때 오면 땀차고..힘들어요ㅠㅠ(글고 넘비싸요
대흥사,4,2752,2021.08.29.,fkfqi4,절도 크고 들어가는 숲길이 정말 좋으나 세계문화유산이라는 명성에 비해 아쉬움이 있네요. 최근 지어진 건물도 많고 옛 사찰의 느낌이 조금 부족한 듯
대흥사,1,2752,2021.08.12.,8vnop6,"입장료 개인 4,000원 차량 주차비 3,000원  아이고~  중들이 술쳐묵고 시끄럽던 이유가 이거였어? "
대흥사,5,2752,2021.08.04.,7l0suv,
대흥사,1,2752,2021.07.23.,trbv6u,술이 들어간다 쭉쭉쭉쭉~~
대흥사,1,2752,2021.07.23.,1326pim,
대흥사,1,2752,2021.07.22.,fh66e9,1. 대흥사 내 숙박시설에서 7명의 중이 술마시고 놀다 걸림. 방역수칙 위반이다.(21.07.22)
대흥사,1,2752,2021.07.22.,1bcmcaj,술이들어간다 중! 중! 중중! 언제까지목탁두드리게할거야~! 내머리를봐~! 다자랐잖아~!!
대흥사,1,2752,2021.07.22.,80j73k,
대흥사,1,2752,2021.07.22.,vf0v0f,시방세계의 삼보님 전에 향불 사뢰어 참회하세요. 우주의 천지만물에 청수 올리어 참회하세요. 국민과 사부 대중 앞에 마음 다해 참회하세요.
대흥사,1,2752,2021.07.22.,quil1p,에라이~~~ 그렇게 술과 고기가 그립더냐! 이런 땡중들한테 무슨 가르침을 받겠다고 쯧쯧쯧..
대흥사,1,2752,2021.07.22.,10sf4fe,"최근 언론을 통해 유명사찰, 전남 대형사찰, 해남 유명사찰 스님들이 방역수칙 위반을 하며 술파티를 했다고 논란이되고 있는 절입니다."
대흥사,1,2752,2021.07.21.,dnfhp2,하
대흥사,1,2752,2021.07.21.,19eficm,술판벌인 절이 이절인가요
대흥사,1,2752,2021.05.14.,164ivst,"입장료 + 주차료 2인 11000원,  돈을 받는 것은 좋습니다, 다만, 지불한 돈 만큼의 무언가 얻는것이 있어야 하지 않겠습니까?  위치도 너무 좋고 절도 큽니다,  근데 대다수의 곳이 공사중인 관계로 볼것이 거의 없습니다."
대흥사,1,2752,2021.05.13.,19tjlmu,ㅋㅋㅋ... 관람료는 진짜 비쌉니다.. 수행을 엄청 하시나봐요^^ 들어갈 수 있는 곳이 없어요 불상도 못봣네요
대흥사,1,2752,2021.03.14.,186s7p9,절 주변 풍경은 좋다. 그런데 대흥사는 선을 중시하는 산사라고 해놓고 아래 다른 분 평가처럼 입장료부터 돈에 환장한 곳 같다. 곳곳에 탐욕을 버리라는 문구는 관광용인건지. 분명 사이사이 참선중이니 들어오지 말라는 표시판으로 봐서는 부처님의 가르침을 이어간다는 곳인데 실제는 전혀 그렇지 않으니. 대웅전은 소박하고 고즈넉한데 뭔 절을 얼마나 크게 키울려고 죄다...
대흥사,4,2752,2021.03.12.,b4mif2,동백꽃길 너무너무 좋았어요. 그렇지만 아래의 리뷰처럼 막아놓은 곳도 많고 입장료도 비싸게 느껴졌습니다.
대흥사,5,2752,2020.11.19.,941j47,대흥사 단풍 참 멋지네요
대흥사,1,2752,2020.11.08.,177ub30,사찰은 공사중이라 대부분 외부인출입금지입니다...문화재관람료를 지불했는데 문화재는 죄다 출입금지면 관람료를 왜 받는지 모르겠네요.. 더구나 주변 풍경은 너무 멋진데..여기저기 공사때문에  주변 자연풍경도 제대로 감상하기 힘듭니다.. 제대로 관리하면 좋을텐테 관리가 안되는게 아쉽네요
대흥사,1,2752,2020.08.22.,n0enad,어이를 집에 두고왔다.  죄다 틀어닫고 일반인 출입금지면 입장료 왜 받냐 천만원 백만원 시주하라고 플랜카드나 걸어두고 랜지로버는 또 뭐임?  좀 안보이게 대던가 랜지로버 광고 절편인줄
대흥사,2,2752,2020.08.16.,o0nf5g,전통찻집 직원 심각하게 불친절.
대흥사,3,2752,2020.06.14.,12eos7d,"성인 1인 3000원이고 주차비 포함해서 3명 12,000원 냈어요. 유네스코 뭐 검사중이라 공사하는거 중단해서 이도저도 아닌 풍경.. 임시 법당 대웅보전 있는데 들어가진 않았고, 표충사라고 사당이 따로 복전함 위에 먼지가 앉아있어서 좀 씁쓸.. 계곡이랑 나무숲 사이로 걸어가는 시간들은 좋았어요. "
대흥사,1,2752,2020.06.14.,s46v7d,재규어몰고 다니는 스님 뭐야? 절이야 영화세트장이야.. 죄다 새로 지어버리니 오래된 느낌이 하나도없네.  기둥에 천만원 주춧돌에 이백만원 등등 시주금액 큼직하게 적어둠  이런 절이라 그런가.. 그 더운날 문이 열려있는 곳이 한군데도 없음. 에어컨튼다고 문안열어두나봄.. 에어컨 실외기 안보이게하려고 따로 목재함 만들어두셨던데ㅋ  사단장같은 스님옆에 양산들고 ...
대흥사,4,2752,2020.05.04.,10niv7e,차 밑에다 대면 많이 올라가야 합니다 절도 크니 진상이 아닌 선에서 높은 주차장에 댑시다 특이하게 사찰에 용 장식물이 있네요
대흥사,4,2752,2020.01.12.,e9e5k4,
대흥사,5,2752,2019.07.26.,11nuc83,가끔불교방송을 시청하고있습니다 제가4년전에 대구앞산 산행중에 안일사에 주지스님을 만나 좋은 이야기를 들었습니다 그분주지스님이 법상스님 저는하산할때 저스님은 앞으로 불교계에서 큰 스님이 될거라고 생각했는데 역시대흥사에 주지스님이 되셨내요 대흥사에 한번도 가보지않았는데 올해에는 꼭한번 가볼 렵니다 불교방송 뉴스 자주봐야겠습니다 ^^
대흥사,5,2752,2019.04.23.,k32m6e,
대흥사,3,2752,2019.04.06.,h0dj3c,유선관에서 묵고 북미륵암까지 가봐야...
대흥사,5,2752,2018.11.06.,h3bqtk,세계문화유산에 등제된  귀한 천년고찰이다.서산대사가 말씀하길 여기 절터는 삼재가 들지 않는곳이라고하여 실제로 임진왜란과 625전란의  피해가 없었다 .
대흥사,3,2752,2016.11.14.,7uin43,
대흥사,3,2752,2016.09.26.,10cgb7r,ℹ 기원 426년 신라의 승려 정관이 창건한 대한불교 조계종 제 22 교구의 본사.  ✌ 차를 가져 간다면 템플스테이 마지막 주차장까지 올라가면 대흥사가 바로 나온다.  ⚠ 템플스테이로 유명한듯..  ( 사진 - 대웅전 & 대흥사 삼층석탑( 보물 제 320호 )
대흥사,5,2752,2016.03.27.,10lt33b,
대흥사,4,2752,2016.03.16.,g53lq2,여기도 서너번 갔었는데... 내 기억에는 커다란 은행나무만 기억에 남아 있으니...
봉원사,5,2754,2021.01.02.,r30s26,이쁘고 분위기 좋은 곳
봉원사,1,2754,2020.07.18.,16hhjf0,
봉원사,5,2754,2019.06.21.,kajtve,탑도 멋있고 분위기도 좋고 즐거웠어요~
봉원사,3,2754,2019.05.17.,7mk54b,석가탄신일.. 주차장이 넓은데도 주차하기가 힘들었다;
봉원사,5,2754,2018.02.17.,lijvp9,넵^^♡
갑사계곡,4,2757,2019.10.26.,7kmtjf,계룡산 계곡
곡성도림사계곡,1,2763,2021.08.06.,1j82d3d,
곡성도림사계곡,5,2763,2021.07.30.,11sgni6,
곡성도림사계곡,5,2763,2020.08.16.,19lk4ii,광주에서 30-40분정도 이렇게 넓고 깨끗한곳이 있어서. 감사했고요. 주차하기가 편하고 계곡과 가까워 좋았고 반석이. 넓어서 돗자리펴고 놀기도 좋던데요. 올여름더위. 다 물러갔습니다 
곡성도림사계곡,5,2763,2019.07.31.,11cr78p,계곡이 조용하고 시원한 맑은 물이 좋아요 계곡에서 주문한 오리 백숙 맛이 최고~~^^ 올 여름 휴가는 곡성에서  재미나게 보내고 왔습니다.
송계사계곡,5,2770,2021.03.29.,1i0p6c7,
옥화대,5,2776,2020.06.28.,g15vk2, 진짜 아이 있으신 부모님들 추천합니다 물이 깊지도 않고 주변에 비상 구호물품도 배치되있고 봉사자 분들도 계시고 화장실도 개수대도 있고 정말 좋았습니다 물도 깨끗하고 풍경도 좋고! 또 오고싶은 장소네요
왕피천계곡,5,2777,2021.06.02.,1cg20h5,
왕피천계곡,5,2777,2021.01.27.,17ks157,어쨋든 최고임
왕피천계곡,5,2777,2019.06.03.,lnnao3,
왕피천계곡,4,2777,2019.02.10.,ugl5ae,멋진밤풍경.별이빚나는밤
우이동계곡,2,2780,2021.08.12.,erj0k5,
우이동계곡,5,2780,2020.10.08.,14l4cg5,
우이동계곡,4,2780,2018.08.23.,o5qr9s,추억이 깃든 물놀이터. 
허브와야생화마을,4,2781,2021.06.12.,13h7e9c,걷는길에 더워서 들렸는데 만족합니당
허브와야생화마을,4,2781,2020.07.14.,gq0g2c,뷰가 너무 예뻐서 그냥 지나칠수가 없었어요.. 음료는 기대하지 않았는데 너무 맛있어서 깜짝 놀랐네요.. 망고들어간 스므디 같은거였는데.. 호수 돌다가 만난 카페.. 산정호수가면 꼭 들려야할 리스트에 올려놓았습니다~^^
허브와야생화마을,3,2781,2020.03.01.,uuog35,메뉴와 가격 설명 제대로 해야할듯 보틀 주문 시 꼭 물어보세요. 메뉴판이랑 달라요. 주문받는분 별로 친절하지 않음 뭐 물어보면 귀찮아함
허브와야생화마을,4,2781,2019.08.26.,7pk8vi,빵집이랑 카페 같이 있음. 허브 관련 용품이나 이것저것 파는데 볼 만함. 허브빙수를 시켰더니 빙수에 방울토마토여서 띠용?! 허브용품은 지금이 2019년인데 제조일이 2017년10월 이래서 내려놓음. 호수 보면서 카페 앉아있긴 괜찮다고 생각합니다.
운일암반일암계곡,4,2782,2020.05.22.,17fgmlt,
운일암반일암계곡,4,2782,2019.08.01.,km4qr5,대박 좋아요 ㅎㅎ (화장실 물이 잘안내려가서 위생이 좋지 않은점은 감안하셔야 될것 같아요)
운일암반일암계곡,4,2782,2018.07.27.,e9e5k4,
운일암반일암계곡,5,2782,2018.07.14.,o6kff9,내고향..
운일암반일암계곡,5,2782,2016.05.04.,100is6n,또가자 바위가 어마어마함
백두대간생태수목원,5,2793,2021.06.06.,g9r5qv,세계에 딱 2곳 있다는 종자영구보관소가 여기인가요? 노무현대통령께서 만드셨다는데 꼭 가봐야겠습니다 
백두대간생태수목원,5,2793,2020.09.04.,dh2cpk,
백두대간생태수목원,1,2793,2018.09.03.,h2755v,그것도 수목원이라고 만들었을까 어쩐지 사람들이 없더라~~~ 
백두대간생태수목원,4,2793,2018.08.29.,v19str,
까치내유원지,4,2799,2021.07.17.,uv00ki,
까치내유원지,1,2799,2020.08.03.,13gr7hv,ㅇㅂㅁ00078ㅇ8000007ㅂ77ㅁ0ㅅㅇ0ㅇ0ㅇ
까치내유원지,4,2799,2019.10.26.,7kmtjf,칠갑산 계곡
칠연폭포,3,2800,2017.12.25.,101enmo,
홍류동계곡,4,2803,2020.11.02.,uppaj4,
쇠소깍관광지,4,2812,2021.06.10.,191lm8a,배를 못타고와서 아쉬워요.
쇠소깍관광지,5,2812,2021.06.10.,10dejbc,아저씨 친절해요 비오는데 나무보트 탔으나 느낌있어욤
쇠소깍관광지,3,2812,2021.06.08.,1fduv4u,
쇠소깍관광지,4,2812,2021.06.07.,mthc12,
쇠소깍관광지,1,2812,2021.05.24.,o7tnbl,빨간조끼 입는데 하지마세요 넘 불친절해요
쇠소깍관광지,4,2812,2021.05.16.,14n7rhf,
쇠소깍관광지,2,2812,2021.05.05.,7koela,쇠소깍 전통 나룻배는 2가지 형태가 있음. 개인이하는 검정 구명조끼 협회에서 하는 빨간 구명조끼  결론부터말하자면 전통나룻배 타려면 개인이 하는 검정 구명조끼가 나은듯  공영주차장 바로 옆에서 전통 나룻배 매표하고 중간 대기실에서 대기하다가 내려갔음.  매표하고 영수증에 번호 매겨주는데 대여섯팀씩 한번에 내려가서 10~15분 대기하게 함.  반면에 개인이하...
쇠소깍관광지,5,2812,2021.04.21.,mqup1i,바람불어서 노젓기 힘들었지만..경치가좋았다!
쇠소깍관광지,3,2812,2021.04.13.,n0t039,물색이 예뻐요. 저는 오히려 카약 타는 사람들 있어서 피규어 같고 귀여웠어요.
쇠소깍관광지,4,2812,2021.04.08.,12rf0mi,테우(뗏목의 제주도 사투리) 탔는데 테우 끌어주시는 분이 쇠소깍 유래나 여러가지 지식들 친절하게 설명해주셔서 좋았습니다
쇠소깍관광지,3,2812,2021.03.16.,1c3qqca,쇠소깍은 예쁜데 배 타는 사람들이 오히려 경치를 망치는 것 같은 느낌
쇠소깍관광지,4,2812,2021.03.07.,n3kcan,"날씨좋고 여유로울때 꼭 가보시길 색감이 좋아 사진 예쁜 곳 다만, 노젓기 노동^-^"
쇠소깍관광지,3,2812,2021.02.23.,bj06qt,대기할때 옆에 귤파시는 아저씨 마스크도 안하고 심지어 담배 펴서 대기석에 담배연기 때문에 화가 났음ㅡㅡ 어린애들도있는데 무개념. 카약은 재밌었는데 코스가 짧아서 왕복 10분이면 되는거리;;;
쇠소깍관광지,5,2812,2021.02.07.,gcio9a,투명카약 없어서 아쉬웟는데 테우가 진짜 재믹엇어요
쇠소깍관광지,5,2812,2021.02.03.,sjempe,"투명배 없어져서 아쉽.  하지만 조각배도 유잼  사람없을때 가서 바로 타고, 물도 깨끗해서 기분좋았어요"
쇠소깍관광지,3,2812,2021.01.13.,111f64u,풍경백점 비지엠 소리 너무커요... 자연경관을 다 망침 ㅠㅠ
쇠소깍관광지,4,2812,2020.12.24.,12genpo,투명카약 유행할때 오고 오랜만에 다시 왔는데 그대로네요 근데 너무 일찍 가서 예쁜 물빛을 못봤어요 해가 비추면 맑고 푸른 물을 볼 수 있는데 햇빛이 비추질 않아서 물이 새카맣게 보이더라구요 그래도 나름 좋았어요
쇠소깍관광지,5,2812,2020.11.17.,dkm07s,제주살이 하면서 이곳을 안왔다니...  가게 식구들과 단체제주여행와서 들려본곳이에요  생각보다  경치도 좋고 이쁘네요 해변에 돌들이 많아서 아이들한텐 위험할수도 있겠더라구요 조심해야햔것 같고 투명카약 꼭 타세요^^ 저흰 남자끼리와서 도저히 타기 창피하더라구요ㅋㅋㅋ
쇠소깍관광지,5,2812,2020.11.03.,8och9s,요즘은 조각배나 테우 운영하는데 조각배 재밌었어요 15분정도 앉아서 대기했고 타는건 20~30분정도 걸려요 팔힘 센 분이랑 셀카봉을 꼭 챙겨 가세요 저는 둘다 함께해서 넘 즐거운 시간이었습니다 물색깔도 대박이에요 노를 정말 너무 못저으면 직원분이 배타고 가서 도와주시는 거 같았어요
쇠소깍관광지,5,2812,2020.10.21.,1cuu3b7,카약 안할때 갔었는데 사람이 없어서 다람쥐도 보고 흐린날이지만 물색깔이 물감 풀어놓은거 같이 이뻐요 날 좋으면 더 예쁠거 같아요 걸어서 구경하기 좋아요
쇠소깍관광지,2,2812,2020.08.11.,t96u4u,"한번은 가보세요 대신 재방문은 안할듯  보통 제주도 풍경 사진들이 실제로 보면 더 놀라고 아름다운데, 쇠소깍은 사람이 너무 많아서인지 사진에선 막 비경처럼 보이는데 그런 감동은 1도 없었다 ^^ 사람들이 매우매우 많고 노젓는거 생각보다 팔 아프니 알고 타세요 그리고 카약 대기 사람 많으면 1시간 30 입니다"
쇠소깍관광지,4,2812,2020.08.04.,lod6j4,
쇠소깍관광지,4,2812,2020.08.01.,e6k812,카약 탔었는데 진짜 재밌었어요 한동안 운영 안했어서 궁금했는데 다시 운영하나보네요 물 색도 이쁘고 유유자적 힐링하는 기분 이번에 가면 또 타야겠네요ㅋㅋ!
쇠소깍관광지,4,2812,2020.07.18.,eg99og,초면에 다른건 몰라도 아름답네요
쇠소깍관광지,4,2812,2020.06.27.,19fatr3,걸어서 구경 하세요~
쇠소깍관광지,3,2812,2020.06.26.,mmhutm,타질말든가 겁나 징징거리는글만있네 
쇠소깍관광지,1,2812,2020.06.21.,l0pht2,강에 갯강구가 몇천마리가 산다고 합니다^^ 나룻배탈땐 안알려주더니 배 타고 출발하자마자 몸에 두마리 달라붙어서 놀라서 배 뒤집어질 뻔 했어요. 바로 되돌아가서 환불받고 나가는데 되돌아가는 길도 겁나 느려서 그 사이에 또 갯강구 몸에 달라붙을까봐 초조해서 스트레스에 짜증만 났어요 아직도 몸이 근질거리는듯ㅠㅠㅠㅠ 벌레 싫어하는 사람들 절대 가지마세요 내 몸 위...
쇠소깍관광지,1,2812,2020.06.16.,uvikl3,워킹 구경만 하면 좋은곳인데 카약은 그닥 탈 이유가 없는거 같네요 기다리고 옷젖고 볼거리도 없고  암튼 1만원의 값어치가 없는것 같아요
쇠소깍관광지,1,2812,2020.06.04.,185117a,잊지못할 갯강구의 추억 다시는 못온다
쇠소깍관광지,3,2812,2020.06.02.,s68idd,후기가 좋아서 큰 기대를 했는데 아쉬웠다..날씨와 강물색 영향을 크게 받는 듯 ㅠㅠ
쇠소깍관광지,5,2812,2020.05.27.,sljpq9,투명카약 없어지고 나무배로 바뀜. 성인 2명에 2만원ㄴ. 소요시간 20분 정도. 생각보다 운전 쉽고 재미있어요. 배 바닥에 물기가 있으니 짐은 차에 두고가시는게 좋을듯  참고로 단체로 타는 테우도 있는데 1인 8천원 30분. 근데 해설아저씨가 설명 및 개그(?( 하시면서 가는데 재밌어보였금
쇠소깍관광지,2,2812,2020.05.01.,au4ujq,
